Label,Text,Standard text,Desc
Skill,Excellent written and verbal communication skills in English,Excellent written and verbal communication skills in English,Excellent written and verbal communication skills in English
Knowledge,Proficiency in Node.js,Proficiency in Node.js,Proficiency in Node.js
Knowledge,"Experience with relational database systems (MySQL, PostgreSQL)","Experience with relational database systems (MySQL, PostgreSQL)","Experience with relational database systems (MySQL, PostgreSQL)"
Knowledge,"Experience with AWS (EC2, Lambda, RDS, SQS, API Gateway)","Experience with AWS (EC2, Lambda, RDS, SQS, API Gateway)","Experience with AWS (EC2, Lambda, RDS, SQS, API Gateway)"
Knowledge,Experience setting up AWS services,Experience setting up AWS services,Experience setting up AWS services
Knowledge,Experience delivering technical projects using Agile Scrum,Experience delivering technical projects using Agile Scrum,Experience delivering technical projects using Agile Scrum
Other,Ability to work remotely and collaborate with international clients,Ability to work remotely and collaborate with international clients,Ability to work remotely and collaborate with international clients
Skill,Ability to work in a fast-paced and diverse team environment,Ability to work in a fast-paced and diverse team environment,Ability to work in a fast-paced and diverse team environment
Knowledge,Knowledge of Agile methodologies,Knowledge of Agile methodologies,Knowledge of Agile methodologies
Other,Ability to work independently and in a team setting,Ability to work independently and in a team setting,Ability to work independently and in a team setting
Skill,Strong organizational and time-management skills,Strong organizational and time-management skills,Strong organizational and time-management skills
Other,Commitment to professional development and growth,Commitment to professional development and growth,Commitment to professional development and growth
Knowledge,Familiarity with Spanish language (bonus),Familiarity with Spanish language (bonus),Familiarity with Spanish language (bonus)
Other,Familiarity with fitness and wellness (bonus),Familiarity with fitness and wellness (bonus),Familiarity with fitness and wellness (bonus)
Other,Familiarity with internet and technology (bonus),Familiarity with internet and technology (bonus),Familiarity with internet and technology (bonus)
Ability,Creativity and innovation,Creativity and innovation,Creativity and innovation
Knowledge,Familiarity with project management tools and software,Familiarity with project management tools and software,Familiarity with project management tools and software
Knowledge,Knowledge of software development processes and methodologies,Knowledge of software development processes and methodologies,Knowledge of software development processes and methodologies
Other,Familiarity with remote work and virtual collaboration tools,Familiarity with remote work and virtual collaboration tools,Familiarity with remote work and virtual collaboration tools
Knowledge,Engineering activities,Engineering activities,Engineering activities
Knowledge,IBM Mainframe zOS platform,IBM Mainframe zOS platform,IBM Mainframe zOS platform
Knowledge,TWS,TWS,TWS
Other,Zeke,Zeke,Zeke
Knowledge,System Automation,System Automation,System Automation
Other,Technology team,Technology team,Technology team
Other,Existing frameworks,Existing frameworks,Existing frameworks
Knowledge,Technology domain,Technology domain,Technology domain
Other,Product evaluations,Product evaluations,Product evaluations
Other,Vendors,Vendors,Vendors
Other,Product customization,Product customization,Product customization
Other,Training activities,Training activities,Training activities
Other,Control and compliance initiatives,Control and compliance initiatives,Control and compliance initiatives
Knowledge,Application prototyping,Application prototyping,Application prototyping
Other,Solutions,Solutions,Solutions
Knowledge,Third line support,Third line support,Third line support
Other,Systems and application outages,Systems and application outages,Systems and application outages
Knowledge,Networking issues,Networking issues,Networking issues
Other,Project status updates,Project status updates,Project status updates
Knowledge,Engineering requirements,Engineering requirements,Engineering requirements
Knowledge,Application/system requirements,Application/system requirements,Application/system requirements
Other,Installation documentation,Installation documentation,Installation documentation
Other,Training materials,Training materials,Training materials
Other,Technical training,Technical training,Technical training
Other,"Laws, rules, and regulations","Laws, rules, and regulations","Laws, rules, and regulations"
Other,Personal behavior,Personal behavior,Personal behavior
Knowledge,Business practices,Business practices,Business practices
Other,Control issues,Control issues,Control issues
Knowledge,Reputation management,Reputation management,Reputation management
Other,Complex and/or,Complex and/or,Complex and/or
Knowledge,API interface design,API interface design,API interface design
Knowledge,Scalable architecture,Scalable architecture,Scalable architecture
Knowledge,Growth hacking,Growth hacking,Growth hacking
Other,User retention,User retention,User retention
Skill,Extensibility,Extensibility,Extensibility
Other,Code readability,Code readability,Code readability
Knowledge,Product infrastructure development,Product infrastructure development,Product infrastructure development
Knowledge,Distributed systems development,Distributed systems development,Distributed systems development
Knowledge,Cloud infrastructure development,Cloud infrastructure development,Cloud infrastructure development
Skill,Hands-on technical experience,Hands-on technical experience,Hands-on technical experience
Skill,Guiding teams through complex technical challenges,Guiding teams through complex technical challenges,Guiding teams through complex technical challenges
Other,Successful outcomes,Successful outcomes,Successful outcomes
Knowledge,Large-scale distributed systems,Large-scale distributed systems,Large-scale distributed systems
Other,Millions of users,Millions of users,Millions of users
Skill,Developing,Developing,Developing
Skill,Managing engineers,Managing engineers,Managing engineers
Other,Engineering Managers,Engineering Managers,Engineering Managers
Other,Building organizations,Building organizations,Building organizations
Skill,Diagnosing challenges,Diagnosing challenges,Diagnosing challenges
Ability,Understanding challenges,Understanding challenges,Understanding challenges
Other,Spanning teams,Spanning teams,Spanning teams
Knowledge,Spanning technologies,Spanning technologies,Spanning technologies
Other,Building engineering teams,Building engineering teams,Building engineering teams
Other,High-quality products,High-quality products,High-quality products
